0.000000000000000000e+00,1.847344119935509354e+01,1.849312636469780813e+01,1.852927154565738377e+01,1.857117724671941161e+01,1.858732663462491530e+01,1.849301646586830827e+01,1.812113998589851960e+01,1.763397355158967272e+01,1.711196555479394377e+01,1.658361929098861154e+01,1.605793073634059098e+01,1.553374680839612232e+01,1.498838528653069879e+01,1.437882112688421721e+01,1.364040285504007421e+01,1.270812613301179894e+01,1.176552017479792411e+01,1.099243962917964446e+01,1.033737241768805148e+01,9.758298603079733624e+00,9.240548199674892160e+00,8.792738630664040045e+00,8.438126015569629601e+00,8.182993287641544100e+00,8.022029853062154103e+00,7.943877947444122789e+00,7.929233241500519114e+00,7.948060433654952739e+00,7.979399650262412713e+00,8.012222700378501372e+00,8.041675427913068219e+00,8.066041132444615513e+00,8.085005079280378482e+00,8.098785331712896607e+00,8.107726291755824377e+00,8.112117540650547909e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.829590450113760269e+01,1.829851931648117613e+01,1.829838043402513748e+01,1.828213349225432438e+01,1.822307665155078382e+01,1.807651785753291307e+01,1.779675145684868198e+01,1.742720321391717064e+01,1.701063934627985574e+01,1.657234512614640565e+01,1.612413058267348021e+01,1.566689078286779946e+01,1.518671138652203112e+01,1.464593156633004689e+01,1.394120196975497095e+01,1.271090290120941901e+01,1.148398133057608916e+01,1.076785654110313573e+01,1.021376705361050696e+01,9.733874104755457779e+00,9.308122181320985788e+00,8.939151568322305508e+00,8.636989488763386902e+00,8.406477325811625434e+00,8.245618172055447559e+00,8.146765796578335994e+00,8.096995597497945951e+00,8.079503122848320729e+00,8.080094531207107522e+00,8.089213754013369950e+00,8.101224704457097303e+00,8.113095858183184461e+00,8.123325479294134510e+00,8.131238607378460159e+00,8.136572446086931976e+00,8.139246988196664034e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.811647213010678925e+01,1.810738469734160105e+01,1.808431528550348233e+01,1.803661628589910393e+01,1.794704357014338925e+01,1.779393962572669707e+01,1.756285483236198530e+01,1.726815524243802358e+01,1.693174615990029608e+01,1.657168891079475515e+01,1.620004696049529969e+01,1.582365749953479828e+01,1.544631051740807237e+01,1.507765033460991866e+01,1.476820863654837090e+01,0.000000000000000000e+00,1.069220746201089334e+01,1.038177596407727243e+01,1.001648349065486698e+01,9.655809450350206546e+00,9.319399914769338267e+00,9.019227312422675169e+00,8.764663414533284680e+00,8.560760877017530746e+00,8.407647520505424410e+00,8.301017390814250163e+00,8.232926481019337217e+00,8.193309877881656433e+00,8.172711879412331015e+00,8.163765837459321162e+00,8.161368864581586280e+00,8.162249233129587722e+00,8.164421145103581523e+00,8.166731196420114358e+00,8.168538756551480873e+00,8.169512255050062066e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.794684672864733344e+01,1.793095119578686791e+01,1.789559806181203427e+01,1.783368991759707711e+01,1.773525719231045628e+01,1.759005561011092311e+01,1.739328375874378807e+01,1.715152433230513651e+01,1.687720485178484608e+01,1.658331644253038917e+01,1.628140424777781448e+01,1.598206833161123974e+01,1.569790139369371040e+01,1.545082012459007714e+01,1.528643471200096648e+01,0.000000000000000000e+00,1.021140240940039590e+01,1.005108310125793381e+01,9.815095408329508331e+00,9.553981254681481516e+00,9.294929461008683447e+00,9.054172234362845018e+00,8.842144872009527035e+00,8.664717333432468749e+00,8.523651168036735726e+00,8.417184802259178866e+00,8.340837300519019948e+00,8.288552666494785726e+00,8.254133011903453720e+00,8.232226022955037692e+00,8.218694349517742026e+00,8.210571122668660848e+00,8.205839916664222855e+00,8.203188445825766451e+00,8.201801926987183577e+00,8.201214136697833723e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.779383684806453303e+01,1.777469490307542088e+01,1.773415469161601266e+01,1.766800581660510261e+01,1.757095579411459596e+01,1.743845599511366018e+01,1.726941194194978380e+01,1.706816220800847361e+01,1.684293770107209909e+01,1.660366887505165323e+01,1.636088160742036379e+01,1.612600114749683300e+01,1.591309175043672575e+01,1.574197356227855771e+01,1.564095079484187956e+01,0.000000000000000000e+00,9.891439868548516756e+00,9.796576283402092855e+00,9.639343155969408272e+00,9.450590786100878660e+00,9.252655284457478757e+00,9.060869616496775691e+00,8.885501513886524094e+00,8.732781602082123840e+00,8.605519971447680661e+00,8.503695592174835838e+00,8.425146080036849838e+00,8.366390880693915122e+00,8.323502134668739671e+00,8.292772196062461632e+00,8.271073519210270675e+00,8.255963977255186492e+00,8.245642714645340376e+00,8.238845133254210751e+00,8.234731197659019841e+00,8.232793281698087995e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.766068939041011987e+01,1.764055699657279774e+01,1.759903938593030759e+01,1.753394117968277044e+01,1.744282103098254666e+01,1.732411564956801087e+01,1.717845857779560959e+01,1.700948496833747470e+01,1.682342189080705808e+01,1.662824325220524102e+01,1.643315175663355632e+01,1.624865832648749731e+01,1.608718215930758433e+01,1.596371919808333928e+01,1.589512943880446194e+01,0.000000000000000000e+00,9.666855297276716996e+00,9.604950091376814214e+00,9.495615720385927716e+00,9.356882383356857957e+00,9.204723260730062862e+00,9.051634767692483763e+00,8.906689370331982047e+00,8.775862058749497763e+00,8.662422171079589006e+00,8.567399445355802001e+00,8.490126748909409216e+00,8.428827921328224448e+00,8.381177406197064528e+00,8.344752142670941453e+00,8.317328904889373931e+00,8.297034325467352645e+00,8.282388036729321001e+00,8.272284755112817578e+00,8.265951301313135602e+00,8.262901505952996217e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.754839531084952498e+01,1.752852495756576090e+01,1.748822465880531851e+01,1.742661746504152731e+01,1.734298914008598302e+01,1.723744295445312602e+01,1.711153569195412416e+01,1.696860878139186113e+01,1.681373054832472747e+01,1.665343643073165580e+01,1.649552661769824624e+01,1.634899779609805393e+01,1.622395588431874458e+01,1.613128568726524037e+01,1.608141094521684522e+01,0.000000000000000000e+00,9.504684554013126174e+00,9.461259537201540226e+00,9.381789921499519735e+00,9.277097617844539457e+00,9.158213207322788207e+00,9.034744214242570237e+00,8.914241723282239960e+00,8.802033504786347606e+00,8.701382220727346350e+00,8.613825676625999961e+00,8.539604098455074066e+00,8.478085984437580436e+00,8.428096059340406399e+00,8.388198373746964975e+00,8.356923875403255764e+00,8.332924711811690699e+00,8.315058837019515536e+00,8.302423200745266740e+00,8.294356531284586609e+00,8.290428792686318715e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.745669306666567522e+01,1.743764403795777085e+01,1.739943738545699503e+01,1.734203452074279639e+01,1.726579352903673836e+01,1.717184824139589949e+01,1.706234756139005526e+01,1.694039695900720943e+01,1.681016583047684776e+01,1.667695356038867871e+01,1.654722616776166433e+01,1.642855351301058064e+01,1.632905878260808663e+01,1.625675585079825680e+01,1.621851586229488262e+01,0.000000000000000000e+00,9.386443595394906581e+00,9.354116856362558963e+00,9.293687355992855004e+00,9.212001924916208395e+00,9.116780673242264044e+00,9.015375974968133477e+00,8.913984694266838815e+00,8.817129379115229426e+00,8.727725884680891610e+00,8.647392855414313573e+00,8.576852014322959405e+00,8.516288513155707562e+00,8.465394182214177832e+00,8.423492524578385598e+00,8.389714271888449204e+00,8.363152400945795151e+00,8.342969932117542342e+00,8.328463213280429045e+00,8.319093384976550709e+00,8.314498911931051950e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.738476179700680646e+01,1.736664240413859517e+01,1.733056742154156282e+01,1.727700996085859586e+01,1.720702136590894682e+01,1.712252671490102429e+01,1.702632555492647271e+01,1.692118006073971870e+01,1.681029467297632252e+01,1.669769613439403599e+01,1.658857917680027683e+01,1.648963747845462535e+01,1.640767429323281235e+01,1.634886616073076837e+01,1.631808316671163084e+01,0.000000000000000000e+00,9.301031543286327974e+00,9.275578009863345130e+00,9.227339754611596945e+00,9.160938345856568077e+00,9.082024717056098595e+00,8.996484133101601444e+00,8.909678270350038787e+00,8.825256997232163059e+00,8.745479985442189630e+00,8.671646481934979889e+00,8.604599369765892902e+00,8.545297190894837414e+00,8.494173850178290408e+00,8.451136694814211481e+00,8.415761164395261673e+00,8.387473208200720620e+00,8.365677576665918380e+00,8.349838507419523381e+00,8.339526988920562545e+00,8.334446635791525893e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.733167227107542985e+01,1.731431844870478898e+01,1.727990150429758387e+01,1.722913733487287757e+01,1.716347505481849112e+01,1.708563027472710871e+01,1.699996505040988737e+01,1.690841864643623893e+01,1.681285054358198394e+01,1.671566920632951181e+01,1.662046720289346169e+01,1.653445152237317473e+01,1.646384191007582487e+01,1.641365744132042437e+01,1.638757302899682955e+01,0.000000000000000000e+00,9.241573447960188759e+00,9.220323464143922010e+00,9.179653291957508898e+00,9.122882794048653210e+00,9.054388962230914828e+00,8.979348079341285427e+00,8.903475038571034617e+00,8.829225547279110131e+00,8.757773402998951795e+00,8.689594438752212824e+00,8.625080698085728415e+00,8.566604429543099641e+00,8.515343528566461373e+00,8.471594509735869138e+00,8.435195064103718110e+00,8.405775778766241046e+00,8.382902406927399852e+00,8.366159776685822891e+00,8.355202821180746753e+00,8.349787338925544589e+00,0.000000000000000000e+00
